	token_id	cw_position	lemma	pos	type	wordform	same_sentence	side	distance	pmi	raw_freq	raw_co
geldig/adj/het_laatste_nieuws_20000307_01_504/240/R9	geldig/adj/het_laatste_nieuws_20000307_01_504/240	R9	speler	noun	speler/noun	speler	False	R	10	0.21035786	136926.0	33.0
geldig/adj/het_laatste_nieuws_20000307_01_504/240/R10	geldig/adj/het_laatste_nieuws_20000307_01_504/240	R10	veel	adj	veel/adj	veel	False	R	11	-0.43119207	425020.0	54.0
geldig/adj/het_laatste_nieuws_20000307_01_504/240/R11	geldig/adj/het_laatste_nieuws_20000307_01_504/240	R11	ruimte	noun	ruimte/noun	ruimte	False	R	12			
geldig/adj/het_laatste_nieuws_20000307_01_504/240/R12	geldig/adj/het_laatste_nieuws_20000307_01_504/240	R12	nodig	adj	nodig/adj	nodig	False	R	13	0.6984043000000001	168407.0	66.0
geldig/adj/het_laatste_nieuws_20000307_01_504/240/R13	geldig/adj/het_laatste_nieuws_20000307_01_504/240	R13	heb	verb	heb/verb	heeft	False	R	14	0.2507511	4034811.0	1007.0
geldig/adj/het_laatste_nieuws_20000307_01_504/240/R14	geldig/adj/het_laatste_nieuws_20000307_01_504/240	R14	en	vg	en/vg	en	False	R	15			
geldig/adj/het_laatste_nieuws_20000307_01_504/240/R15												
geldig/adj/het_laatste_nieuws_20000706_01_137/108/L0	geldig/adj/het_laatste_nieuws_20000706_01_137/108	L0	geen	det	geen/det	geen	True	L	1	1.1402811000000002	1048752.0	637.0
geldig/adj/het_laatste_nieuws_20000706_01_137/108/L1	geldig/adj/het_laatste_nieuws_20000706_01_137/108	L1	kan	verb	kan/verb	kon	True	L	2	0.55776906	1969534.0	671.0
geldig/adj/het_laatste_nieuws_20000706_01_137/108/L2	geldig/adj/het_laatste_nieuws_20000706_01_137/108	L2	eigenaar	noun	eigenaar/noun	eigenaar	True	L	3	1.2335142	47963.0	32.0
geldig/adj/het_laatste_nieuws_20000706_01_137/108/L3	geldig/adj/het_laatste_nieuws_20000706_01_137/108	L3	de	det	de/det	De	True	L	4	-0.039381522999999995	28074105.0	5256.0
geldig/adj/het_laatste_nieuws_20000706_01_137/108/L4	geldig/adj/het_laatste_nieuws_20000706_01_137/108	L4	sentence_delimiter	none	none	<sentence>	none	L	5			
geldig/adj/het_laatste_nieuws_20000706_01_137/108/L5	geldig/adj/het_laatste_nieuws_20000706_01_137/108	L5	sentence_delimiter	none	none	</sentence>	none	L	6			
geldig/adj/het_laatste_nieuws_20000706_01_137/108/L6	geldig/adj/het_laatste_nieuws_20000706_01_137/108	L6	.	punct	./punct	.	False	L	7			
geldig/adj/het_laatste_nieuws_20000706_01_137/108/L7	geldig/adj/het_laatste_nieuws_20000706_01_137/108	L7	nummerplaat	noun	nummerplaat/noun	nummerplaat	False	L	8	3.359429	4316.0	24.0
geldig/adj/het_laatste_nieuws_20000706_01_137/108/L8	geldig/adj/het_laatste_nieuws_20000706_01_137/108	L8	Nederlands	adj	Nederlands/adj	Nederlandse	False	L	9	-0.25074688	241254.0	36.0
geldig/adj/het_laatste_nieuws_20000706_01_137/108/L9	geldig/adj/het_laatste_nieuws_20000706_01_137/108	L9	met	prep	met/prep	met	False	L	10	-0.16552584	4230163.0	699.0
geldig/adj/het_laatste_nieuws_20000706_01_137/108/L10	geldig/adj/het_laatste_nieuws_20000706_01_137/108	L10	Kadett	name	Kadett/name	Kadett	False	L	11			
geldig/adj/het_laatste_nieuws_20000706_01_137/108/L11	geldig/adj/het_laatste_nieuws_20000706_01_137/108	L11	Opel	name	Opel/name	Opel	False	L	12			
geldig/adj/het_laatste_nieuws_20000706_01_137/108/L12	geldig/adj/het_laatste_nieuws_20000706_01_137/108	L12	een	det	een/det	een	False	L	13	0.34686255	11075723.0	3057.0
geldig/adj/het_laatste_nieuws_20000706_01_137/108/L13	geldig/adj/het_laatste_nieuws_20000706_01_137/108	L13	ook	adv	ook/adv	ook	False	L	14	0.16684048	2214625.0	512.0
geldig/adj/het_laatste_nieuws_20000706_01_137/108/L14	geldig/adj/het_laatste_nieuws_20000706_01_137/108	L14	sta	verb	sta/verb	stond	False	L	15	-0.17827994	655795.0	107.0
geldig/adj/het_laatste_nieuws_20000706_01_137/108/L15												
geldig/adj/het_laatste_nieuws_20000706_01_137/108/R0	geldig/adj/het_laatste_nieuws_20000706_01_137/108	R0	papier	noun	papier/noun	papieren	True	R	1	3.28844	30453.0	159.0
geldig/adj/het_laatste_nieuws_20000706_01_137/108/R1	geldig/adj/het_laatste_nieuws_20000706_01_137/108	R1	leg_voor	verb	leg_voor/verb	voorleggen	True	R	2	3.7532687000000005	14938.0	124.0
geldig/adj/het_laatste_nieuws_20000706_01_137/108/R2	geldig/adj/het_laatste_nieuws_20000706_01_137/108	R2	.	punct	./punct	.	True	R	3			
geldig/adj/het_laatste_nieuws_20000706_01_137/108/R3	geldig/adj/het_laatste_nieuws_20000706_01_137/108	R3	sentence_delimiter	none	none	</sentence>	none	R	4			
geldig/adj/het_laatste_nieuws_20000706_01_137/108/R4	geldig/adj/het_laatste_nieuws_20000706_01_137/108	R4	sentence_delimiter	none	none	<sentence>	none	R	5			
geldig/adj/het_laatste_nieuws_20000706_01_137/108/R5	geldig/adj/het_laatste_nieuws_20000706_01_137/108	R5	in	prep	in/prep	In	False	R	6	-0.25824369999999996	9492181.0	1425.0
geldig/adj/het_laatste_nieuws_20000706_01_137/108/R6	geldig/adj/het_laatste_nieuws_20000706_01_137/108	R6	de	det	de/det	de	False	R	7	-0.039381522999999995	28074105.0	5256.0
geldig/adj/het_laatste_nieuws_20000706_01_137/108/R7	geldig/adj/het_laatste_nieuws_20000706_01_137/108	R7	Botastraat	noun	Botastraat/noun	Botastraat	False	R	8			
geldig/adj/het_laatste_nieuws_20000706_01_137/108/R8	geldig/adj/het_laatste_nieuws_20000706_01_137/108	R8	in	prep	in/prep	in	False	R	9	-0.25824369999999996	9492181.0	1425.0
geldig/adj/het_laatste_nieuws_20000706_01_137/108/R9	geldig/adj/het_laatste_nieuws_20000706_01_137/108	R9	Borgerhout	name	Borgerhout/name	Borgerhout	False	R	10			
geldig/adj/het_laatste_nieuws_20000706_01_137/108/R10	geldig/adj/het_laatste_nieuws_20000706_01_137/108	R10	word	verb	word/verb	werd	False	R	11	0.35079232	3486710.0	965.0
geldig/adj/het_laatste_nieuws_20000706_01_137/108/R11	geldig/adj/het_laatste_nieuws_20000706_01_137/108	R11	een	det	een/det	een	False	R	12	0.34686255	11075723.0	3057.0
geldig/adj/het_laatste_nieuws_20000706_01_137/108/R12	geldig/adj/het_laatste_nieuws_20000706_01_137/108	R12	VW	name	VW/name	VW	False	R	13			
geldig/adj/het_laatste_nieuws_20000706_01_137/108/R13	geldig/adj/het_laatste_nieuws_20000706_01_137/108	R13	Golf	name	Golf/name	Golf	False	R	14			
geldig/adj/het_laatste_nieuws_20000706_01_137/108/R14	geldig/adj/het_laatste_nieuws_20000706_01_137/108	R14	met	prep	met/prep	met	False	R	15	-0.16552584	4230163.0	699.0
geldig/adj/het_laatste_nieuws_20000706_01_137/108/R15												
geldig/adj/het_laatste_nieuws_19990528_01_71/140/L0	geldig/adj/het_laatste_nieuws_19990528_01_71/140	L0	vergunning	noun	vergunning/noun	vergunning	True	L	1	3.5533125	18345.0	124.0
geldig/adj/het_laatste_nieuws_19990528_01_71/140/L1	geldig/adj/het_laatste_nieuws_19990528_01_71/140	L1	de	det	de/det	de	True	L	2	-0.039381522999999995	28074105.0	5256.0
geldig/adj/het_laatste_nieuws_19990528_01_71/140/L2	geldig/adj/het_laatste_nieuws_19990528_01_71/140	L2	dat	comp	dat/comp	dat	True	L	3			
geldig/adj/het_laatste_nieuws_19990528_01_71/140/L3	geldig/adj/het_laatste_nieuws_19990528_01_71/140	L3	veronderstelling	noun	veronderstelling/noun	veronderstelling	True	L	4	1.5666573000000001	3189.0	3.0
geldig/adj/het_laatste_nieuws_19990528_01_71/140/L4	geldig/adj/het_laatste_nieuws_19990528_01_71/140	L4	de	det	de/det	de	True	L	5	-0.039381522999999995	28074105.0	5256.0
geldig/adj/het_laatste_nieuws_19990528_01_71/140/L5	geldig/adj/het_laatste_nieuws_19990528_01_71/140	L5	in	prep	in/prep	in	True	L	6	-0.25824369999999996	9492181.0	1425.0
geldig/adj/het_laatste_nieuws_19990528_01_71/140/L6	geldig/adj/het_laatste_nieuws_19990528_01_71/140	L6	verkeer	verb	verkeer/verb	verkeerde	True	L	7	-0.55727327	18028.0	2.0
geldig/adj/het_laatste_nieuws_19990528_01_71/140/L7	geldig/adj/het_laatste_nieuws_19990528_01_71/140	L7	D.	name	D./name	D.	True	L	8			
geldig/adj/het_laatste_nieuws_19990528_01_71/140/L8	geldig/adj/het_laatste_nieuws_19990528_01_71/140	L8	Uitbater	name	Uitbater/name	Uitbater	True	L	9			
geldig/adj/het_laatste_nieuws_19990528_01_71/140/L9	geldig/adj/het_laatste_nieuws_19990528_01_71/140	L9	sentence_delimiter	none	none	<sentence>	none	L	10			
geldig/adj/het_laatste_nieuws_19990528_01_71/140/L10	geldig/adj/het_laatste_nieuws_19990528_01_71/140	L10	sentence_delimiter	none	none	</sentence>	none	L	11			
geldig/adj/het_laatste_nieuws_19990528_01_71/140/L11	geldig/adj/het_laatste_nieuws_19990528_01_71/140	L11	.	punct	./punct	.	False	L	12			
geldig/adj/het_laatste_nieuws_19990528_01_71/140/L12	geldig/adj/het_laatste_nieuws_19990528_01_71/140	L12	handel	verb	handel/verb	handelde	False	L	13			
geldig/adj/het_laatste_nieuws_19990528_01_71/140/L13	geldig/adj/het_laatste_nieuws_19990528_01_71/140	L13	trouw	adj	trouw/adj	trouw	False	L	14			
geldig/adj/het_laatste_nieuws_19990528_01_71/140/L14	geldig/adj/het_laatste_nieuws_19990528_01_71/140	L14	goeder	noun	goeder/noun	goeder	False	L	15			
geldig/adj/het_laatste_nieuws_19990528_01_71/140/L15												
geldig/adj/het_laatste_nieuws_19990528_01_71/140/R0	geldig/adj/het_laatste_nieuws_19990528_01_71/140	R0	ben	verb	ben/verb	was	True	R	1	0.58988446	9938754.0	3493.0
geldig/adj/het_laatste_nieuws_19990528_01_71/140/R1	geldig/adj/het_laatste_nieuws_19990528_01_71/140	R1	tot	comp	tot/comp	tot	True	R	2			
geldig/adj/het_laatste_nieuws_19990528_01_71/140/R2	geldig/adj/het_laatste_nieuws_19990528_01_71/140	R2	2005.de	num	2005.de/num	2005.De	True	R	3			
geldig/adj/het_laatste_nieuws_19990528_01_71/140/R3	geldig/adj/het_laatste_nieuws_19990528_01_71/140	R3	verdediging	noun	verdediging/noun	verdediging	True	R	4	-0.70450497	20706.0	2.0
geldig/adj/het_laatste_nieuws_19990528_01_71/140/R4	geldig/adj/het_laatste_nieuws_19990528_01_71/140	R4	betwist	verb	betwist/verb	betwistte	True	R	5	1.2623761	4359.0	3.0
geldig/adj/het_laatste_nieuws_19990528_01_71/140/R5	geldig/adj/het_laatste_nieuws_19990528_01_71/140	R5	dat	comp	dat/comp	dat	True	R	6			
geldig/adj/het_laatste_nieuws_19990528_01_71/140/R6	geldig/adj/het_laatste_nieuws_19990528_01_71/140	R6	recent	adj	recent/adj	recente	True	R	7	-0.9712427	40532.0	3.0
geldig/adj/het_laatste_nieuws_19990528_01_71/140/R7	geldig/adj/het_laatste_nieuws_19990528_01_71/140	R7	lozing	noun	lozing/noun	lozingen	True	R	8	1.987194	709.0	1.0
geldig/adj/het_laatste_nieuws_19990528_01_71/140/R8	geldig/adj/het_laatste_nieuws_19990528_01_71/140	R8	van	prep	van/prep	van	True	R	9	-0.17398508	12638933.0	2069.0
geldig/adj/het_laatste_nieuws_19990528_01_71/140/R9	geldig/adj/het_laatste_nieuws_19990528_01_71/140	R9	het	det	het/det	het	True	R	10	-0.09453022	11650779.0	2065.0
geldig/adj/het_laatste_nieuws_19990528_01_71/140/R10	geldig/adj/het_laatste_nieuws_19990528_01_71/140	R10	bedrijf	noun	bedrijf/noun	bedrijf	True	R	11	-0.23750816	248130.0	38.0
geldig/adj/het_laatste_nieuws_19990528_01_71/140/R11	geldig/adj/het_laatste_nieuws_19990528_01_71/140	R11	afkomstig	adj	afkomstig/adj	afkomstig	True	R	12			
geldig/adj/het_laatste_nieuws_19990528_01_71/140/R12	geldig/adj/het_laatste_nieuws_19990528_01_71/140	R12	ben	verb	ben/verb	waren	True	R	13	0.58988446	9938754.0	3493.0
geldig/adj/het_laatste_nieuws_19990528_01_71/140/R13	geldig/adj/het_laatste_nieuws_19990528_01_71/140	R13	,	punct	,/punct	,	True	R	14			
geldig/adj/het_laatste_nieuws_19990528_01_71/140/R14	geldig/adj/het_laatste_nieuws_19990528_01_71/140	R14	maar	vg	maar/vg	maar	True	R	15			
geldig/adj/het_laatste_nieuws_19990528_01_71/140/R15												
geldig/adj/het_laatste_nieuws_20001201_01_388/236/L0	geldig/adj/het_laatste_nieuws_20001201_01_388/236	L0	de	det	de/det	de	True	L	1	-0.039381522999999995	28074105.0	5256.0
geldig/adj/het_laatste_nieuws_20001201_01_388/236/L1	geldig/adj/het_laatste_nieuws_20001201_01_388/236	L1	tussen	prep	tussen/prep	tussen	True	L	2	-0.16039051	409604.0	68.0
geldig/adj/het_laatste_nieuws_20001201_01_388/236/L2	geldig/adj/het_laatste_nieuws_20001201_01_388/236	L2	stem	noun	stem/noun	stemmen	True	L	3	2.5138104	59760.0	144.0
geldig/adj/het_laatste_nieuws_20001201_01_388/236/L3	geldig/adj/het_laatste_nieuws_20001201_01_388/236	L3	2	num	2/num	2	True	L	4			
geldig/adj/het_laatste_nieuws_20001201_01_388/236/L4	geldig/adj/het_laatste_nieuws_20001201_01_388/236	L4	van	prep	van/prep	van	True	L	5	-0.17398508	12638933.0	2069.0
geldig/adj/het_laatste_nieuws_20001201_01_388/236/L5	geldig/adj/het_laatste_nieuws_20001201_01_388/236	L5	verschil	noun	verschil/noun	verschil	True	L	6	-0.9036181000000001	63152.0	5.0
geldig/adj/het_laatste_nieuws_20001201_01_388/236/L6	geldig/adj/het_laatste_nieuws_20001201_01_388/236	L6	een	det	een/det	een	True	L	7	0.34686255	11075723.0	3057.0
geldig/adj/het_laatste_nieuws_20001201_01_388/236/L7	geldig/adj/het_laatste_nieuws_20001201_01_388/236	L7	eens	adv	eens/adv	eens	True	L	8	-0.54850334	292605.0	33.0
geldig/adj/het_laatste_nieuws_20001201_01_388/236/L8	geldig/adj/het_laatste_nieuws_20001201_01_388/236	L8	nog	adv	nog/adv	nog	True	L	9	0.32970515	1683041.0	456.0
geldig/adj/het_laatste_nieuws_20001201_01_388/236/L9	geldig/adj/het_laatste_nieuws_20001201_01_388/236	L9	bovenop	adv	bovenop/adv	bovenop	True	L	10	1.8762598999999998	783.0	1.0
geldig/adj/het_laatste_nieuws_20001201_01_388/236/L10	geldig/adj/het_laatste_nieuws_20001201_01_388/236	L10	er	adv	er/adv	er	True	L	11	0.047692053	1744977.0	358.0
geldig/adj/het_laatste_nieuws_20001201_01_388/236/L11	geldig/adj/het_laatste_nieuws_20001201_01_388/236	L11	ben	verb	ben/verb	was	True	L	12	0.58988446	9938754.0	3493.0
geldig/adj/het_laatste_nieuws_20001201_01_388/236/L12	geldig/adj/het_laatste_nieuws_20001201_01_388/236	L12	)	punct	)/punct	)	True	L	13			
geldig/adj/het_laatste_nieuws_20001201_01_388/236/L13	geldig/adj/het_laatste_nieuws_20001201_01_388/236	L13	Nieuwerkerken	name	Nieuwerkerken/name	Nieuwerkerken	True	L	14			
geldig/adj/het_laatste_nieuws_20001201_01_388/236/L14	geldig/adj/het_laatste_nieuws_20001201_01_388/236	L14	(	punct	(/punct	(	True	L	15			
geldig/adj/het_laatste_nieuws_20001201_01_388/236/L15												
geldig/adj/het_laatste_nieuws_20001201_01_388/236/R0	geldig/adj/het_laatste_nieuws_20001201_01_388/236	R0	en	vg	en/vg	en	True	R	1			
geldig/adj/het_laatste_nieuws_20001201_01_388/236/R1	geldig/adj/het_laatste_nieuws_20001201_01_388/236	R1	ongeldig	adj	ongeldig/adj	ongeldige	True	R	2	3.8364019999999996	1559.0	14.0
geldig/adj/het_laatste_nieuws_20001201_01_388/236/R2	geldig/adj/het_laatste_nieuws_20001201_01_388/236	R2	stem_brief	noun	stem_brief/noun	stembrieven	True	R	3	3.2472849999999998	200.0	1.0
geldig/adj/het_laatste_nieuws_20001201_01_388/236/R3	geldig/adj/het_laatste_nieuws_20001201_01_388/236	R3	.	punct	./punct	.	True	R	4			
geldig/adj/het_laatste_nieuws_20001201_01_388/236/R4	geldig/adj/het_laatste_nieuws_20001201_01_388/236	R4	sentence_delimiter	none	none	</sentence>	none	R	5			
geldig/adj/het_laatste_nieuws_20001201_01_388/236/R5	geldig/adj/het_laatste_nieuws_20001201_01_388/236	R5	sentence_delimiter	none	none	<sentence>	none	R	6			
geldig/adj/het_laatste_nieuws_20001201_01_388/236/R6	geldig/adj/het_laatste_nieuws_20001201_01_388/236	R6	andquot;	punct	andquot;/punct	andquot;	False	R	7			
geldig/adj/het_laatste_nieuws_20001201_01_388/236/R7	geldig/adj/het_laatste_nieuws_20001201_01_388/236	R7	als	comp	als/comp	Als	False	R	8			
geldig/adj/het_laatste_nieuws_20001201_01_388/236/R8	geldig/adj/het_laatste_nieuws_20001201_01_388/236	R8	je	pron	je/pron	je	False	R	9	-0.2221992	1142105.0	179.0
geldig/adj/het_laatste_nieuws_20001201_01_388/236/R9	geldig/adj/het_laatste_nieuws_20001201_01_388/236	R9	in	prep	in/prep	in	False	R	10	-0.25824369999999996	9492181.0	1425.0
geldig/adj/het_laatste_nieuws_20001201_01_388/236/R10	geldig/adj/het_laatste_nieuws_20001201_01_388/236	R10	ons	det	ons/det	ons	False	R	11	-0.14814416	470011.0	79.0
geldig/adj/het_laatste_nieuws_20001201_01_388/236/R11	geldig/adj/het_laatste_nieuws_20001201_01_388/236	R11	geval	noun	geval/noun	geval	False	R	12	0.75902545	150886.0	63.0
geldig/adj/het_laatste_nieuws_20001201_01_388/236/R12	geldig/adj/het_laatste_nieuws_20001201_01_388/236	R12	dan	adv	dan/adv	dan	False	R	13	0.23773497	853168.0	212.0
geldig/adj/het_laatste_nieuws_20001201_01_388/236/R13	geldig/adj/het_laatste_nieuws_20001201_01_388/236	R13	slechts	adv	slechts/adv	slechts	False	R	14	1.2154209999999999	133553.0	88.0
geldig/adj/het_laatste_nieuws_20001201_01_388/236/R14	geldig/adj/het_laatste_nieuws_20001201_01_388/236	R14	8	num	8/num	8	False	R	15			
geldig/adj/het_laatste_nieuws_20001201_01_388/236/R15												
geldig/adj/het_laatste_nieuws_20040921_01_480/245/L0	geldig/adj/het_laatste_nieuws_20040921_01_480/245	L0	,	punct	,/punct	,	True	L	1			
geldig/adj/het_laatste_nieuws_20040921_01_480/245/L1	geldig/adj/het_laatste_nieuws_20040921_01_480/245	L1	euro	noun	euro/noun	euro	True	L	2	1.0291565999999999	357235.0	193.0
geldig/adj/het_laatste_nieuws_20040921_01_480/245/L2	geldig/adj/het_laatste_nieuws_20040921_01_480/245	L2	1	num	1/num	1	True	L	3			
geldig/adj/het_laatste_nieuws_20040921_01_480/245/L3	geldig/adj/het_laatste_nieuws_20040921_01_480/245	L3	voor	prep	voor/prep	voor	True	L	4	0.44379357	3806927.0	1152.0
geldig/adj/het_laatste_nieuws_20040921_01_480/245/L4	geldig/adj/het_laatste_nieuws_20040921_01_480/245	L4	aan	part	aan/part	aan	True	L	5	-0.047767986	392664.0	73.0
geldig/adj/het_laatste_nieuws_20040921_01_480/245/L5	geldig/adj/het_laatste_nieuws_20040921_01_480/245	L5	dag_pas	noun	dag_pas/noun	dagpas	True	L	6			
geldig/adj/het_laatste_nieuws_20040921_01_480/245/L6	geldig/adj/het_laatste_nieuws_20040921_01_480/245	L6	een	det	een/det	een	True	L	7	0.34686255	11075723.0	3057.0
geldig/adj/het_laatste_nieuws_20040921_01_480/245/L7	geldig/adj/het_laatste_nieuws_20040921_01_480/245	L7	bied_aan	verb	bied_aan/verb	biedt	True	L	8	0.6937188	53920.0	21.0
geldig/adj/het_laatste_nieuws_20040921_01_480/245/L8	geldig/adj/het_laatste_nieuws_20040921_01_480/245	L8	Lijn	name	Lijn/name	Lijn	True	L	9			
geldig/adj/het_laatste_nieuws_20040921_01_480/245/L9	geldig/adj/het_laatste_nieuws_20040921_01_480/245	L9	De	name	De/name	De	True	L	10			
geldig/adj/het_laatste_nieuws_20040921_01_480/245/L10	geldig/adj/het_laatste_nieuws_20040921_01_480/245	L10	sentence_delimiter	none	none	<sentence>	none	L	11			
geldig/adj/het_laatste_nieuws_20040921_01_480/245/L11	geldig/adj/het_laatste_nieuws_20040921_01_480/245	L11	sentence_delimiter	none	none	</sentence>	none	L	12			
geldig/adj/het_laatste_nieuws_20040921_01_480/245/L12	geldig/adj/het_laatste_nieuws_20040921_01_480/245	L12	.	punct	./punct	.	False	L	13			
geldig/adj/het_laatste_nieuws_20040921_01_480/245/L13	geldig/adj/het_laatste_nieuws_20040921_01_480/245	L13	traject	noun	traject/noun	traject	False	L	14			
geldig/adj/het_laatste_nieuws_20040921_01_480/245/L14	geldig/adj/het_laatste_nieuws_20040921_01_480/245	L14	normaal	adj	normaal/adj	normale	False	L	15	0.13142867	53863.0	12.0
geldig/adj/het_laatste_nieuws_20040921_01_480/245/L15												
geldig/adj/het_laatste_nieuws_20040921_01_480/245/R0	geldig/adj/het_laatste_nieuws_20040921_01_480/245	R0	in	prep	in/prep	in	True	R	1	-0.25824369999999996	9492181.0	1425.0
geldig/adj/het_laatste_nieuws_20040921_01_480/245/R1	geldig/adj/het_laatste_nieuws_20040921_01_480/245	R1	heel	adv	heel/adv	heel	True	R	2	-0.27594703	276441.0	41.0
geldig/adj/het_laatste_nieuws_20040921_01_480/245/R2	geldig/adj/het_laatste_nieuws_20040921_01_480/245	R2	Vlaanderen	name	Vlaanderen/name	Vlaanderen	True	R	3			
geldig/adj/het_laatste_nieuws_20040921_01_480/245/R3	geldig/adj/het_laatste_nieuws_20040921_01_480/245	R3	.	punct	./punct	.	True	R	4			
geldig/adj/het_laatste_nieuws_20040921_01_480/245/R4	geldig/adj/het_laatste_nieuws_20040921_01_480/245	R4	sentence_delimiter	none	none	</sentence>	none	R	5			
geldig/adj/het_laatste_nieuws_20040921_01_480/245/R5	geldig/adj/het_laatste_nieuws_20040921_01_480/245	R5	sentence_delimiter	none	none	<sentence>	none	R	6			
geldig/adj/het_laatste_nieuws_20040921_01_480/245/R6	geldig/adj/het_laatste_nieuws_20040921_01_480/245	R6	deze	det	deze/det	Deze	False	R	7	0.22602873	719674.0	176.0
geldig/adj/het_laatste_nieuws_20040921_01_480/245/R7	geldig/adj/het_laatste_nieuws_20040921_01_480/245	R7	pas	noun	pas/noun	pas	False	R	8			
geldig/adj/het_laatste_nieuws_20040921_01_480/245/R8	geldig/adj/het_laatste_nieuws_20040921_01_480/245	R8	ben	verb	ben/verb	is	False	R	9	0.58988446	9938754.0	3493.0
geldig/adj/het_laatste_nieuws_20040921_01_480/245/R9	geldig/adj/het_laatste_nieuws_20040921_01_480/245	R9	alleen	adj	alleen/adj	alleen	False	R	10	1.1917131	178364.0	115.0
geldig/adj/het_laatste_nieuws_20040921_01_480/245/R10	geldig/adj/het_laatste_nieuws_20040921_01_480/245	R10	te	adj	te/adj	te	False	R	11			
geldig/adj/het_laatste_nieuws_20040921_01_480/245/R11	geldig/adj/het_laatste_nieuws_20040921_01_480/245	R11	koop	adj	koop/adj	koop	False	R	12			
geldig/adj/het_laatste_nieuws_20040921_01_480/245/R12	geldig/adj/het_laatste_nieuws_20040921_01_480/245	R12	en	vg	en/vg	en	False	R	13			
geldig/adj/het_laatste_nieuws_20040921_01_480/245/R13	geldig/adj/het_laatste_nieuws_20040921_01_480/245	R13	geldig	adj	geldig/adj	geldig	False	R	14	4.5684347	5128.0	96.0
geldig/adj/het_laatste_nieuws_20040921_01_480/245/R14	geldig/adj/het_laatste_nieuws_20040921_01_480/245	R14	op	prep	op/prep	op	False	R	15	-0.09652367	4502370.0	795.0
geldig/adj/het_laatste_nieuws_20040921_01_480/245/R15												
geldig/adj/het_laatste_nieuws_20001004_01_578/871/L0	geldig/adj/het_laatste_nieuws_20001004_01_578/871	L0	ben	verb	ben/verb	is	True	L	1	0.58988446	9938754.0	3493.0
geldig/adj/het_laatste_nieuws_20001004_01_578/871/L1	geldig/adj/het_laatste_nieuws_20001004_01_578/871	L1	regel	noun	regel/noun	regel	True	L	2	1.2342563	50751.0	34.0
geldig/adj/het_laatste_nieuws_20001004_01_578/871/L2	geldig/adj/het_laatste_nieuws_20001004_01_578/871	L2	deze	det	deze/det	Deze	True	L	3	0.22602873	719674.0	176.0
geldig/adj/het_laatste_nieuws_20001004_01_578/871/L3	geldig/adj/het_laatste_nieuws_20001004_01_578/871	L3	andquot;	punct	andquot;/punct	andquot;	True	L	4			
geldig/adj/het_laatste_nieuws_20001004_01_578/871/L4	geldig/adj/het_laatste_nieuws_20001004_01_578/871	L4	sentence_delimiter	none	none	<sentence>	none	L	5			
geldig/adj/het_laatste_nieuws_20001004_01_578/871/L5	geldig/adj/het_laatste_nieuws_20001004_01_578/871	L5	sentence_delimiter	none	none	</sentence>	none	L	6			
geldig/adj/het_laatste_nieuws_20001004_01_578/871/L6	geldig/adj/het_laatste_nieuws_20001004_01_578/871	L6	.	punct	./punct	.	False	L	7			
geldig/adj/het_laatste_nieuws_20001004_01_578/871/L7	geldig/adj/het_laatste_nieuws_20001004_01_578/871	L7	voetbal	verb	voetbal/verb	gevoetbald	False	L	8			
geldig/adj/het_laatste_nieuws_20001004_01_578/871/L8	geldig/adj/het_laatste_nieuws_20001004_01_578/871	L8	liefhebber_ploeg	noun	liefhebber_ploeg/noun	liefhebbersploeg	False	L	9			
geldig/adj/het_laatste_nieuws_20001004_01_578/871/L9	geldig/adj/het_laatste_nieuws_20001004_01_578/871	L9	een	det	een/det	een	False	L	10	0.34686255	11075723.0	3057.0
geldig/adj/het_laatste_nieuws_20001004_01_578/871/L10	geldig/adj/het_laatste_nieuws_20001004_01_578/871	L10	met	prep	met/prep	met	False	L	11	-0.16552584	4230163.0	699.0
geldig/adj/het_laatste_nieuws_20001004_01_578/871/L11	geldig/adj/het_laatste_nieuws_20001004_01_578/871	L11	zaterdag	noun	zaterdag/noun	zaterdag	False	L	12	0.7236338000000001	161018.0	64.0
geldig/adj/het_laatste_nieuws_20001004_01_578/871/L12	geldig/adj/het_laatste_nieuws_20001004_01_578/871	L12	heb	verb	heb/verb	had	False	L	13	0.2507511	4034811.0	1007.0
geldig/adj/het_laatste_nieuws_20001004_01_578/871/L13	geldig/adj/het_laatste_nieuws_20001004_01_578/871	L13	Peeters	name	Peeters/name	Peeters	False	L	14			
geldig/adj/het_laatste_nieuws_20001004_01_578/871/L14	geldig/adj/het_laatste_nieuws_20001004_01_578/871	L14	sentence_delimiter	none	none	<sentence>	none	L	15			
geldig/adj/het_laatste_nieuws_20001004_01_578/871/L15												
geldig/adj/het_laatste_nieuws_20001004_01_578/871/R0	geldig/adj/het_laatste_nieuws_20001004_01_578/871	R0	voor	prep	voor/prep	voor	True	R	1	0.44379357	3806927.0	1152.0
geldig/adj/het_laatste_nieuws_20001004_01_578/871/R1	geldig/adj/het_laatste_nieuws_20001004_01_578/871	R1	alle	det	alle/det	alle	True	R	2	0.6948414	422543.0	165.0
geldig/adj/het_laatste_nieuws_20001004_01_578/871/R2	geldig/adj/het_laatste_nieuws_20001004_01_578/871	R2	speler	noun	speler/noun	spelers	True	R	3	0.21035786	136926.0	33.0
geldig/adj/het_laatste_nieuws_20001004_01_578/871/R3	geldig/adj/het_laatste_nieuws_20001004_01_578/871	R3	,	punct	,/punct	,	True	R	4			
